symbol,timeframe,rsi_period,oversold,overbought,ema_filter,sl_pct,tp_pct,trades,wins,losses,win_rate,total_pnl,profit_factor
XAU,15m,3,15,80,True,0.03,0.06,20,12,8,60.0,45.88,2.8464
XAU,15m,3,15,70,True,0.03,0.06,20,12,8,60.0,45.88,2.8464
XAU,15m,3,15,75,True,0.03,0.06,20,12,8,60.0,45.88,2.8464
XAU,15m,3,25,90,True,0.03,0.06,20,12,8,60.0,45.88,2.8464
XAU,15m,3,30,80,True,0.03,0.06,20,12,8,60.0,45.88,2.8464
XAU,15m,3,10,90,True,0.03,0.06,20,12,8,60.0,45.88,2.8464
XAU,15m,3,25,75,True,0.03,0.06,20,12,8,60.0,45.88,2.8464
XAU,15m,3,25,85,True,0.03,0.06,20,12,8,60.0,45.88,2.8464
XAU,15m,3,25,80,True,0.03,0.06,20,12,8,60.0,45.88,2.8464
XAU,15m,3,20,85,True,0.03,0.06,20,12,8,60.0,45.88,2.8464
XAU,15m,3,10,70,True,0.03,0.06,20,12,8,60.0,45.88,2.8464
XAU,15m,3,10,75,True,0.03,0.06,20,12,8,60.0,45.88,2.8464
XAU,15m,3,20,80,True,0.03,0.06,20,12,8,60.0,45.88,2.8464
XAU,15m,3,20,90,True,0.03,0.06,20,12,8,60.0,45.88,2.8464
XAU,15m,3,30,90,True,0.03,0.06,20,12,8,60.0,45.88,2.8464
XAU,15m,3,25,70,True,0.03,0.06,20,12,8,60.0,45.88,2.8464
XAU,15m,3,20,75,True,0.03,0.06,20,12,8,60.0,45.88,2.8464
XAU,15m,3,10,80,True,0.03,0.06,20,12,8,60.0,45.88,2.8464
XAU,15m,3,20,70,True,0.03,0.06,20,12,8,60.0,45.88,2.8464
XAU,15m,3,30,85,True,0.03,0.06,20,12,8,60.0,45.88,2.8464
XAU,15m,3,10,85,True,0.03,0.06,20,12,8,60.0,45.88,2.8464
XAU,15m,3,15,90,True,0.03,0.06,20,12,8,60.0,45.88,2.8464
XAU,15m,3,30,70,True,0.03,0.06,20,12,8,60.0,45.88,2.8464
XAU,1h,14,30,85,False,0.03,0.06,10,6,4,60.0,22.931,2.8461
XAU,1h,3,30,80,True,0.03,0.06,10,6,4,60.0,22.934,2.8459
XAU,1h,3,30,90,True,0.03,0.06,10,6,4,60.0,22.934,2.8459
XAU,1h,3,30,75,True,0.03,0.06,10,6,4,60.0,22.934,2.8459
XAU,1h,3,30,85,True,0.03,0.06,10,6,4,60.0,22.934,2.8459
XAU,1h,3,20,80,True,0.03,0.06,10,6,4,60.0,22.934,2.8459
XAU,1h,3,20,90,True,0.03,0.06,10,6,4,60.0,22.934,2.8459
XAU,1h,3,20,75,True,0.03,0.06,10,6,4,60.0,22.934,2.8459
XAU,15m,7,15,90,True,0.03,0.06,15,9,6,60.0,34.401,2.8459
XAU,1h,3,20,85,True,0.03,0.06,10,6,4,60.0,22.934,2.8459
XAU,1h,3,25,75,True,0.03,0.06,10,6,4,60.0,22.934,2.8459
XAU,1h,3,25,90,True,0.03,0.06,10,6,4,60.0,22.934,2.8459
XAU,1h,3,25,80,True,0.03,0.06,10,6,4,60.0,22.934,2.8459
XAU,1h,3,25,85,True,0.03,0.06,10,6,4,60.0,22.934,2.8459
XAU,15m,14,20,80,True,0.03,0.06,10,6,4,60.0,22.931,2.8453
XAU,15m,14,25,80,True,0.03,0.06,10,6,4,60.0,22.931,2.8453
XAU,1h,14,30,80,True,0.03,0.06,5,3,2,60.0,11.461,2.845
XAU,1h,14,30,90,True,0.03,0.06,5,3,2,60.0,11.461,2.845
XAU,1h,14,30,85,True,0.03,0.06,5,3,2,60.0,11.461,2.845
XAU,1h,5,15,75,True,0.015,0.03,18,11,7,61.11,20.5883,2.831
XAU,1h,5,15,80,True,0.015,0.03,18,11,7,61.11,20.5883,2.831
XAU,1h,14,25,90,False,0.02,0.04,15,9,6,60.0,22.4,2.7733
XAU,15m,7,15,85,True,0.02,0.04,25,15,10,60.0,37.346,2.7731
XAU,1h,5,10,75,True,0.02,0.04,15,9,6,60.0,22.404,2.7725
XAU,15m,7,25,90,True,0.03,0.06,17,10,7,58.82,37.1875,2.7105
XAU,15m,14,30,85,True,0.015,0.03,15,9,6,60.0,16.407,2.7035
XAU,1h,14,30,70,True,0.015,0.03,10,6,4,60.0,10.937,2.7025
XAU,1h,5,10,90,True,0.015,0.03,15,9,6,60.0,16.407,2.7024
XAU,1h,5,10,85,True,0.015,0.03,15,9,6,60.0,16.407,2.7024
XAU,1h,14,10,70,True,0.015,0.03,5,3,2,60.0,5.47,2.7022
XAU,1h,3,30,70,True,0.015,0.03,20,12,8,60.0,21.8725,2.7022
XAU,1h,3,25,70,True,0.015,0.03,20,12,8,60.0,21.8725,2.7022
XAU,1h,7,15,75,True,0.015,0.03,15,9,6,60.0,16.404,2.7021
XAU,1h,14,15,75,True,0.015,0.03,5,3,2,60.0,5.467,2.7013
XAU,15m,14,25,75,True,0.03,0.06,12,7,5,58.33,25.7205,2.6557
XAU,15m,14,20,75,True,0.03,0.06,12,7,5,58.33,25.7205,2.6557
XAU,1h,3,25,85,True,0.02,0.04,17,10,7,58.82,24.189,2.6407
XAU,1h,3,25,90,True,0.02,0.04,17,10,7,58.82,24.189,2.6407
XAU,15m,7,25,85,True,0.02,0.04,29,17,12,58.62,40.916,2.6188
XAU,15m,5,30,80,True,0.03,0.06,19,11,8,57.89,39.983,2.6091
XAU,15m,5,30,75,True,0.03,0.06,19,11,8,57.89,39.983,2.6091
XAU,15m,14,10,75,True,0.02,0.04,12,7,5,58.33,16.727,2.5881
XAU,15m,14,15,75,True,0.02,0.04,12,7,5,58.33,16.727,2.5881
XAU,1h,5,10,80,True,0.015,0.03,17,10,7,58.82,17.6958,2.5738
XAU,1h,5,10,75,True,0.015,0.03,17,10,7,58.82,17.6958,2.5738
XAU,1h,7,15,80,True,0.015,0.03,17,10,7,58.82,17.6943,2.5738
XAU,1h,7,15,70,True,0.015,0.03,17,10,7,58.82,17.6928,2.5735
XAU,1h,3,30,70,True,0.02,0.04,19,11,8,57.89,25.978,2.5417
XAU,1h,3,25,70,True,0.02,0.04,19,11,8,57.89,25.978,2.5417
XAU,1h,5,25,70,True,0.02,0.04,19,11,8,57.89,25.974,2.5415
XAU,1h,3,15,80,True,0.02,0.04,19,11,8,57.89,25.974,2.5415
XAU,1h,3,20,80,True,0.02,0.04,19,11,8,57.89,25.974,2.5415
XAU,1h,3,10,80,True,0.02,0.04,19,11,8,57.89,25.974,2.5415
SOL,5m,14,15,90,True,0.03,0.06,7,4,3,57.14,14.2565,2.5307
AVAX,5m,14,20,85,True,0.015,0.03,12,7,5,58.33,12.2333,2.5242
SOL,5m,14,20,90,True,0.015,0.03,12,7,5,58.33,12.2273,2.5234
XAU,1h,3,15,90,True,0.015,0.03,19,11,8,57.89,18.9815,2.4774
XAU,1h,3,15,85,True,0.015,0.03,19,11,8,57.89,18.9815,2.4774
XAU,1h,3,10,85,True,0.015,0.03,19,11,8,57.89,18.9815,2.4774
XAU,1h,3,10,90,True,0.015,0.03,19,11,8,57.89,18.9815,2.4774
XAU,1h,7,30,75,True,0.015,0.03,19,11,8,57.89,18.9785,2.4772
XAU,1h,5,15,70,True,0.015,0.03,19,11,8,57.89,18.9815,2.477
AVAX,5m,14,15,85,True,0.02,0.04,7,4,3,57.14,9.265,2.4671
AVAX,5m,14,15,80,True,0.02,0.04,14,8,6,57.14,18.528,2.4663
XAU,1h,2,15,75,True,0.02,0.04,21,12,9,57.14,27.765,2.4648
XAU,1h,2,10,80,True,0.02,0.04,21,12,9,57.14,27.765,2.4648
XAU,1h,2,15,80,True,0.02,0.04,21,12,9,57.14,27.765,2.4648
XAU,1h,2,10,85,True,0.02,0.04,21,12,9,57.14,27.765,2.4648
XAU,1h,2,15,85,True,0.02,0.04,21,12,9,57.14,27.765,2.4648
XAU,15m,7,15,90,True,0.02,0.04,21,12,9,57.14,27.765,2.4648
XAU,15m,7,25,75,True,0.02,0.04,28,16,12,57.14,37.024,2.4648
XAU,1h,2,10,75,True,0.02,0.04,21,12,9,57.14,27.765,2.4648
XAU,1h,2,15,70,True,0.02,0.04,21,12,9,57.14,27.765,2.4648
XAU,1h,2,10,90,True,0.02,0.04,21,12,9,57.14,27.765,2.4648
XAU,1h,2,15,90,True,0.02,0.04,21,12,9,57.14,27.765,2.4648
XAU,1h,2,10,70,True,0.02,0.04,21,12,9,57.14,27.765,2.4648
XAU,15m,7,15,70,True,0.03,0.06,16,9,7,56.25,31.2965,2.4392
DOGE,1h,14,15,80,False,0.03,0.06,34,19,15,55.88,65.3975,2.4035
XAU,15m,7,10,85,True,0.02,0.04,23,13,10,56.52,29.56,2.4033
SOL,5m,14,20,85,True,0.015,0.03,14,8,6,57.14,13.516,2.4031
XAU,15m,14,30,90,True,0.015,0.03,14,8,6,57.14,13.5115,2.4028
XAU,1h,7,30,80,True,0.015,0.03,21,12,9,57.14,20.2688,2.4024
XAU,1h,14,25,70,True,0.015,0.03,7,4,3,57.14,6.7573,2.4023
XAU,1h,3,10,80,True,0.015,0.03,21,12,9,57.14,20.2703,2.4023
XAU,1h,3,15,80,True,0.015,0.03,21,12,9,57.14,20.2703,2.4023
XAU,1h,3,10,75,True,0.015,0.03,21,12,9,57.14,20.2703,2.4023
XAU,1h,3,15,75,True,0.015,0.03,21,12,9,57.14,20.2703,2.4023
XAU,1h,7,30,70,True,0.015,0.03,21,12,9,57.14,20.2673,2.4021
XAU,1h,7,10,75,True,0.015,0.03,14,8,6,57.14,13.5115,2.402
XAU,1h,14,30,80,True,0.015,0.03,7,4,3,57.14,6.7528,2.4018
XAU,1h,14,30,90,True,0.015,0.03,7,4,3,57.14,6.7528,2.4018
XAU,1h,14,30,85,True,0.015,0.03,7,4,3,57.14,6.7528,2.4018
XAU,15m,14,30,75,True,0.02,0.04,16,9,7,56.25,20.301,2.377
XAU,15m,14,20,70,True,0.02,0.04,16,9,7,56.25,20.301,2.3766
XAU,15m,14,25,70,True,0.02,0.04,16,9,7,56.25,20.301,2.3766
DOGE,15m,14,10,75,True,0.03,0.06,9,5,4,55.56,17.055,2.3721
XAU,15m,7,25,85,True,0.03,0.06,18,10,8,55.56,34.086,2.3718
XAU,15m,7,25,75,True,0.03,0.06,18,10,8,55.56,34.083,2.3715
XAU,15m,7,25,80,True,0.03,0.06,18,10,8,55.56,34.083,2.3715
XAU,15m,7,20,90,True,0.03,0.06,18,10,8,55.56,34.08,2.3715
XAU,1h,2,20,70,True,0.03,0.06,9,5,4,55.56,17.037,2.3713
XAU,1h,2,25,80,True,0.03,0.06,9,5,4,55.56,17.037,2.3713
XAU,1h,2,30,80,True,0.03,0.06,9,5,4,55.56,17.037,2.3713
XAU,1h,2,25,75,True,0.03,0.06,9,5,4,55.56,17.037,2.3713
XAU,1h,2,25,70,True,0.03,0.06,9,5,4,55.56,17.037,2.3713
XAU,1h,2,20,80,True,0.03,0.06,9,5,4,55.56,17.037,2.3713
XAU,1h,2,30,90,True,0.03,0.06,9,5,4,55.56,17.037,2.3713
XAU,1h,2,20,75,True,0.03,0.06,9,5,4,55.56,17.037,2.3713
XAU,1h,3,15,70,True,0.03,0.06,9,5,4,55.56,17.037,2.3713
XAU,1h,2,15,90,True,0.03,0.06,9,5,4,55.56,17.037,2.3713
XAU,1h,3,10,70,True,0.03,0.06,9,5,4,55.56,17.037,2.3713
XAU,1h,2,30,70,True,0.03,0.06,9,5,4,55.56,17.037,2.3713
XAU,1h,2,15,70,True,0.03,0.06,9,5,4,55.56,17.037,2.3713
XAU,1h,2,30,85,True,0.03,0.06,9,5,4,55.56,17.037,2.3713
XAU,1h,2,25,85,True,0.03,0.06,9,5,4,55.56,17.037,2.3713
XAU,1h,2,15,85,True,0.03,0.06,9,5,4,55.56,17.037,2.3713
XAU,1h,2,20,90,True,0.03,0.06,9,5,4,55.56,17.037,2.3713
XAU,1h,2,15,75,True,0.03,0.06,9,5,4,55.56,17.037,2.3713
XAU,1h,2,25,90,True,0.03,0.06,9,5,4,55.56,17.037,2.3713
XAU,1h,2,15,80,True,0.03,0.06,9,5,4,55.56,17.037,2.3713
XAU,1h,2,20,85,True,0.03,0.06,9,5,4,55.56,17.037,2.3713
XAU,1h,2,30,75,True,0.03,0.06,9,5,4,55.56,17.037,2.3713
XAU,15m,14,15,80,True,0.03,0.06,9,5,4,55.56,17.04,2.3712
XAU,15m,14,10,80,True,0.03,0.06,9,5,4,55.56,17.04,2.3712
XAU,1h,5,20,90,True,0.01,0.02,31,18,13,58.06,19.7075,2.3706
XAU,1h,7,10,80,True,0.015,0.03,16,9,7,56.25,14.8018,2.3166
XAU,1h,7,10,70,True,0.015,0.03,16,9,7,56.25,14.8003,2.3163
XAU,15m,2,15,80,True,0.02,0.04,36,20,16,55.56,44.18,2.311
XAU,15m,2,20,85,True,0.02,0.04,36,20,16,55.56,44.18,2.311
XAU,15m,2,25,80,True,0.02,0.04,36,20,16,55.56,44.18,2.311
XAU,15m,14,30,70,True,0.02,0.04,18,10,8,55.56,22.09,2.311
XAU,15m,2,20,80,True,0.02,0.04,36,20,16,55.56,44.18,2.311
XAU,15m,2,30,80,True,0.02,0.04,36,20,16,55.56,44.18,2.311
XAU,15m,2,15,90,True,0.02,0.04,36,20,16,55.56,44.18,2.311
XAU,15m,2,30,85,True,0.02,0.04,36,20,16,55.56,44.18,2.311
XAU,15m,2,15,85,True,0.02,0.04,36,20,16,55.56,44.18,2.311
XAU,15m,2,25,85,True,0.02,0.04,36,20,16,55.56,44.18,2.311
XAU,15m,7,20,85,True,0.02,0.04,27,15,12,55.56,33.134,2.311
XAU,15m,2,30,90,True,0.02,0.04,36,20,16,55.56,44.18,2.311
XAU,15m,2,20,90,True,0.02,0.04,36,20,16,55.56,44.18,2.311
XAU,15m,2,25,90,True,0.02,0.04,36,20,16,55.56,44.18,2.311
XAU,1h,3,10,75,True,0.02,0.04,18,10,8,55.56,22.082,2.3105
XAU,1h,3,20,75,True,0.02,0.04,18,10,8,55.56,22.082,2.3105
XAU,1h,3,15,75,True,0.02,0.04,18,10,8,55.56,22.082,2.3105
XAU,1h,5,15,70,True,0.02,0.04,18,10,8,55.56,22.084,2.3105
XAU,15m,2,30,75,True,0.02,0.04,38,21,17,55.26,45.969,2.2838
XAU,15m,2,25,75,True,0.02,0.04,38,21,17,55.26,45.969,2.2838
XAU,15m,2,20,75,True,0.02,0.04,38,21,17,55.26,45.969,2.2838
XAU,15m,2,15,75,True,0.02,0.04,38,21,17,55.26,45.969,2.2838
AVAX,5m,14,20,85,True,0.03,0.06,11,6,5,54.55,19.8415,2.2782
XAU,1h,14,30,90,False,0.03,0.06,11,6,5,54.55,19.8265,2.277
XAU,15m,14,10,75,True,0.03,0.06,11,6,5,54.55,19.8295,2.2765
XAU,15m,14,15,75,True,0.03,0.06,11,6,5,54.55,19.8295,2.2765
XAU,15m,5,25,85,True,0.02,0.04,29,16,13,55.17,34.921,2.2757
XAU,15m,5,30,85,True,0.02,0.04,29,16,13,55.17,34.921,2.2757
XAU,15m,7,25,70,True,0.02,0.04,29,16,13,55.17,34.917,2.2751
XAU,1h,3,30,80,True,0.02,0.04,20,11,9,55.0,23.869,2.2592
XAU,1h,5,30,70,True,0.02,0.04,20,11,9,55.0,23.869,2.2592
XAU,1h,5,10,70,True,0.015,0.03,18,10,8,55.56,16.089,2.252
XAU,1h,14,30,75,True,0.015,0.03,9,5,4,55.56,8.0415,2.2518
XAU,15m,5,30,70,True,0.02,0.04,31,17,14,54.84,36.71,2.245
XAU,15m,5,30,75,True,0.02,0.04,31,17,14,54.84,36.71,2.245
XAU,15m,7,25,80,True,0.02,0.04,31,17,14,54.84,36.704,2.2447
XAU,1h,7,25,90,True,0.01,0.02,23,13,10,56.52,13.554,2.2256
XAU,1h,7,25,85,True,0.01,0.02,23,13,10,56.52,13.554,2.2256
SOL,5m,14,20,90,True,0.02,0.04,11,6,5,54.55,12.831,2.2191
XAU,15m,14,25,80,True,0.02,0.04,11,6,5,54.55,12.827,2.2178
XAU,15m,14,20,80,True,0.02,0.04,11,6,5,54.55,12.827,2.2178
XAU,1h,3,10,70,True,0.015,0.03,20,11,9,55.0,17.3748,2.202
XAU,1h,3,15,70,True,0.015,0.03,20,11,9,55.0,17.3748,2.202
XAU,1h,5,20,85,True,0.01,0.02,32,18,14,56.25,18.601,2.2012
XAU,15m,7,20,90,True,0.02,0.04,24,13,11,54.17,27.445,2.1847
XAU,1h,7,30,90,True,0.01,0.02,25,14,11,56.0,14.3415,2.179
XAU,1h,7,30,85,True,0.01,0.02,25,14,11,56.0,14.3415,2.179
SOL,1h,14,10,90,False,0.015,0.03,11,6,5,54.55,9.3288,2.1614
SOL,5m,14,20,85,True,0.02,0.04,13,7,6,53.85,14.62,2.1574
XAU,15m,2,20,70,True,0.02,0.04,39,21,18,53.85,43.862,2.1569
XAU,15m,2,15,70,True,0.02,0.04,39,21,18,53.85,43.862,2.1569
XAU,15m,2,30,70,True,0.02,0.04,39,21,18,53.85,43.862,2.1569
XAU,15m,2,25,70,True,0.02,0.04,39,21,18,53.85,43.862,2.1569
XAU,1h,14,30,85,True,0.01,0.02,9,5,4,55.56,5.042,2.14
XAU,1h,14,30,80,True,0.01,0.02,9,5,4,55.56,5.042,2.14
XAU,1h,14,30,90,True,0.01,0.02,9,5,4,55.56,5.042,2.14
XAU,15m,2,10,90,True,0.03,0.06,17,9,8,52.94,28.195,2.1347
XAU,15m,2,20,80,True,0.03,0.06,17,9,8,52.94,28.195,2.1347
XAU,15m,2,15,75,True,0.03,0.06,17,9,8,52.94,28.195,2.1347
XAU,15m,2,30,85,True,0.03,0.06,17,9,8,52.94,28.195,2.1347
XAU,15m,2,25,80,True,0.03,0.06,17,9,8,52.94,28.195,2.1347
XAU,15m,2,20,90,True,0.03,0.06,17,9,8,52.94,28.195,2.1347
XAU,15m,2,25,90,True,0.03,0.06,17,9,8,52.94,28.195,2.1347
XAU,15m,2,15,80,True,0.03,0.06,17,9,8,52.94,28.195,2.1347
XAU,15m,2,30,90,True,0.03,0.06,17,9,8,52.94,28.195,2.1347
XAU,15m,2,15,85,True,0.03,0.06,17,9,8,52.94,28.195,2.1347
XAU,15m,2,10,75,True,0.03,0.06,17,9,8,52.94,28.195,2.1347
XAU,15m,2,20,75,True,0.03,0.06,17,9,8,52.94,28.195,2.1347
XAU,15m,2,30,75,True,0.03,0.06,17,9,8,52.94,28.195,2.1347
XAU,15m,2,15,90,True,0.03,0.06,17,9,8,52.94,28.195,2.1347
XAU,15m,2,10,85,True,0.03,0.06,17,9,8,52.94,28.195,2.1347
XAU,15m,2,25,85,True,0.03,0.06,17,9,8,52.94,28.195,2.1347
XAU,15m,2,25,75,True,0.03,0.06,17,9,8,52.94,28.195,2.1347
XAU,15m,2,10,80,True,0.03,0.06,17,9,8,52.94,28.195,2.1347
XAU,15m,2,30,80,True,0.03,0.06,17,9,8,52.94,28.195,2.1347
XAU,15m,2,20,85,True,0.03,0.06,17,9,8,52.94,28.195,2.1347
XAU,15m,5,15,85,True,0.02,0.04,28,15,13,53.57,31.025,2.1332
SOL,1h,14,25,70,False,0.03,0.06,55,29,26,52.73,90.167,2.1164
XAU,15m,5,20,85,True,0.02,0.04,30,16,14,53.33,32.814,2.113
XAU,1h,14,20,90,False,0.02,0.04,15,8,7,53.33,16.399,2.1125
XAU,15m,5,25,70,True,0.03,0.06,19,10,9,52.63,30.9845,2.1084
XAU,15m,5,20,70,True,0.03,0.06,19,10,9,52.63,30.9845,2.1084
XAU,15m,5,15,70,True,0.03,0.06,19,10,9,52.63,30.9845,2.1084
XAU,15m,7,25,70,True,0.03,0.06,19,10,9,52.63,30.9755,2.1079
XAU,15m,7,20,70,True,0.03,0.06,19,10,9,52.63,30.9755,2.1079
XAU,15m,5,25,75,True,0.02,0.04,32,17,15,53.12,34.603,2.0953
XAU,15m,5,25,70,True,0.02,0.04,32,17,15,53.12,34.603,2.0953
XAU,15m,5,20,70,True,0.02,0.04,32,17,15,53.12,34.603,2.0953
XAU,15m,7,30,80,True,0.02,0.04,32,17,15,53.12,34.601,2.0953
XAU,15m,5,20,75,True,0.02,0.04,32,17,15,53.12,34.603,2.0953
DOGE,1h,7,10,75,False,0.03,0.06,61,32,29,52.46,98.5505,2.0939
XAU,1h,7,20,90,True,0.01,0.02,20,11,9,55.0,10.8735,2.0924
XAU,1h,7,20,85,True,0.01,0.02,20,11,9,55.0,10.8735,2.0924
XAU,1h,5,10,70,True,0.02,0.04,17,9,8,52.94,18.192,2.0795
XAU,15m,2,10,80,True,0.02,0.04,36,19,17,52.78,38.183,2.0664
XAU,15m,2,10,90,True,0.02,0.04,36,19,17,52.78,38.183,2.0664
XAU,15m,2,10,85,True,0.02,0.04,36,19,17,52.78,38.183,2.0664
AVAX,5m,14,15,80,True,0.015,0.03,15,8,7,53.33,11.9183,2.0601
XAU,1h,14,30,75,True,0.01,0.02,11,6,5,54.55,5.8305,2.0544
XAU,15m,2,10,75,True,0.02,0.04,38,20,18,52.63,39.972,2.0543
XAU,1h,3,25,75,True,0.02,0.04,19,10,9,52.63,19.977,2.0539
XAU,1h,3,25,80,True,0.02,0.04,19,10,9,52.63,19.977,2.0539
XAU,15m,7,10,90,True,0.02,0.04,19,10,9,52.63,19.979,2.0539
XAU,1h,3,30,75,True,0.02,0.04,19,10,9,52.63,19.977,2.0539
XAU,1h,5,25,90,True,0.01,0.02,35,19,16,54.29,18.284,2.0333
XAU,1h,5,30,90,True,0.01,0.02,35,19,16,54.29,18.284,2.0333
DOGE,1h,7,10,70,False,0.03,0.06,64,33,31,51.56,98.2355,2.0201
AVAX,5m,14,20,80,True,0.015,0.03,19,10,9,52.63,14.4928,2.0027
AVAX,5m,14,10,80,True,0.01,0.02,13,7,6,53.85,6.628,1.9986
XAU,15m,14,25,85,True,0.01,0.02,13,7,6,53.85,6.62,1.9977
XAU,1h,14,30,70,True,0.01,0.02,13,7,6,53.85,6.619,1.9974
DOGE,1h,14,20,80,False,0.03,0.06,41,21,20,51.22,61.66,1.9926
XAU,1h,3,20,85,True,0.015,0.03,21,11,10,52.38,15.7695,1.9819
XAU,1h,3,20,90,True,0.015,0.03,21,11,10,52.38,15.7695,1.9819
XAU,1h,2,30,70,True,0.015,0.03,21,11,10,52.38,15.765,1.9815
XAU,1h,2,10,70,True,0.015,0.03,21,11,10,52.38,15.765,1.9815
XAU,1h,2,25,75,True,0.015,0.03,21,11,10,52.38,15.765,1.9815
XAU,1h,2,25,70,True,0.015,0.03,21,11,10,52.38,15.765,1.9815
XAU,1h,2,30,75,True,0.015,0.03,21,11,10,52.38,15.765,1.9815
XAU,1h,2,15,75,True,0.015,0.03,21,11,10,52.38,15.765,1.9815
XAU,1h,2,20,75,True,0.015,0.03,21,11,10,52.38,15.765,1.9815
XAU,1h,2,10,75,True,0.015,0.03,21,11,10,52.38,15.765,1.9815
XAU,1h,2,15,70,True,0.015,0.03,21,11,10,52.38,15.765,1.9815
XAU,1h,2,20,70,True,0.015,0.03,21,11,10,52.38,15.765,1.9815
XAU,15m,5,30,80,True,0.02,0.04,31,16,15,51.61,30.709,1.9721
XAU,15m,7,30,75,True,0.02,0.04,31,16,15,51.61,30.709,1.9721
XAU,1h,3,20,75,True,0.015,0.03,23,12,11,52.17,17.0583,1.9656
XAU,1h,3,20,80,True,0.015,0.03,23,12,11,52.17,17.0583,1.9656
XAU,15m,2,10,70,True,0.02,0.04,39,20,19,51.28,37.865,1.9462
XAU,1h,7,30,75,True,0.01,0.02,32,17,15,53.12,15.6015,1.9404
XAU,1h,5,30,85,True,0.01,0.02,36,19,17,52.78,17.1775,1.9136
XAU,1h,5,25,85,True,0.01,0.02,36,19,17,52.78,17.1775,1.9136
XAU,1h,5,20,80,True,0.01,0.02,36,19,17,52.78,17.1765,1.9134
XAU,1h,5,20,75,True,0.01,0.02,36,19,17,52.78,17.1765,1.9134
DOGE,15m,14,15,85,True,0.03,0.06,2,1,1,50.0,2.7925,1.8995
DOGE,15m,14,15,90,True,0.03,0.06,2,1,1,50.0,2.7925,1.8995
SOL,5m,14,20,90,True,0.03,0.06,10,5,5,50.0,13.9385,1.898
DOGE,15m,14,15,75,True,0.03,0.06,10,5,5,50.0,13.9505,1.898
SOL,1h,7,15,90,False,0.03,0.06,48,24,24,50.0,66.918,1.8978
SOL,15m,14,10,90,True,0.03,0.06,2,1,1,50.0,2.7895,1.8977
AVAX,5m,14,10,80,True,0.03,0.06,12,6,6,50.0,16.734,1.8977
XAU,15m,5,15,85,True,0.03,0.06,18,9,9,50.0,25.0905,1.8976
XAU,15m,2,15,70,True,0.03,0.06,24,12,12,50.0,33.456,1.8976
XAU,15m,2,30,70,True,0.03,0.06,24,12,12,50.0,33.456,1.8976
XAU,15m,2,25,70,True,0.03,0.06,24,12,12,50.0,33.456,1.8976
XAU,15m,2,10,70,True,0.03,0.06,20,10,10,50.0,27.88,1.8976
XAU,15m,5,15,90,True,0.03,0.06,18,9,9,50.0,25.0905,1.8976
XAU,15m,5,10,90,True,0.03,0.06,18,9,9,50.0,25.0905,1.8976
XAU,15m,2,20,70,True,0.03,0.06,24,12,12,50.0,33.456,1.8976
DOGE,1h,14,10,80,False,0.03,0.06,30,15,15,50.0,41.8305,1.8976
XAU,15m,5,20,90,True,0.03,0.06,18,9,9,50.0,25.0905,1.8976
XAU,15m,5,20,85,True,0.03,0.06,18,9,9,50.0,25.0905,1.8976
AVAX,5m,14,15,90,True,0.03,0.06,4,2,2,50.0,5.573,1.8976
XAU,15m,5,25,85,True,0.03,0.06,18,9,9,50.0,25.0905,1.8976
XAU,15m,5,25,90,True,0.03,0.06,18,9,9,50.0,25.0905,1.8976
AVAX,5m,14,10,90,True,0.03,0.06,2,1,1,50.0,2.7865,1.8976
DOGE,1h,14,15,70,False,0.03,0.06,48,24,24,50.0,66.915,1.8974
XAU,1h,14,20,90,False,0.03,0.06,12,6,6,50.0,16.719,1.8973
XAU,1h,2,10,75,True,0.03,0.06,8,4,4,50.0,11.146,1.8971
XAU,1h,2,10,85,True,0.03,0.06,8,4,4,50.0,11.146,1.8971
XAU,1h,2,10,90,True,0.03,0.06,8,4,4,50.0,11.146,1.8971
XAU,1h,2,10,80,True,0.03,0.06,8,4,4,50.0,11.146,1.8971
XAU,1h,2,10,70,True,0.03,0.06,8,4,4,50.0,11.146,1.8971
XAU,15m,7,10,90,True,0.03,0.06,14,7,7,50.0,19.5085,1.8971
SOL,5m,14,10,85,True,0.03,0.06,4,2,2,50.0,5.573,1.8967
DOGE,15m,14,15,85,True,0.02,0.04,2,1,1,50.0,1.791,1.8508
DOGE,15m,14,15,90,True,0.02,0.04,2,1,1,50.0,1.791,1.8508
SOL,15m,14,10,90,True,0.02,0.04,2,1,1,50.0,1.789,1.8491
XAU,15m,5,25,90,True,0.02,0.04,28,14,14,50.0,25.026,1.8489
XAU,15m,5,20,90,True,0.02,0.04,28,14,14,50.0,25.026,1.8489
AVAX,5m,14,10,90,True,0.02,0.04,2,1,1,50.0,1.787,1.8489
XAU,15m,7,30,70,True,0.02,0.04,32,16,16,50.0,28.602,1.8488
XAU,15m,5,20,80,True,0.02,0.04,32,16,16,50.0,28.602,1.8488
XAU,15m,5,25,80,True,0.02,0.04,32,16,16,50.0,28.602,1.8488
XAU,15m,7,20,80,True,0.02,0.04,30,15,15,50.0,26.815,1.8488
XAU,15m,7,20,75,True,0.02,0.04,30,15,15,50.0,26.815,1.8488
XAU,15m,5,15,90,True,0.02,0.04,26,13,13,50.0,23.237,1.8487
XAU,15m,14,10,70,True,0.02,0.04,16,8,8,50.0,14.302,1.8486
XAU,15m,14,15,70,True,0.02,0.04,16,8,8,50.0,14.302,1.8486
XAU,15m,14,15,80,True,0.02,0.04,10,5,5,50.0,8.935,1.8483
